folder,date,type_of_recommendation,rank,url_code,url,annotation
p4,8/15/2020,Customers also bought,1,553393235,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F0553393235%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3D5GB3SAXF3Z2RQT8Q0TRZ%26pd_rd_wg%3DHDaHf%26pd_rd_i%3D0553393235%26pd_rd_w%3Dpvohr%26pd_rd_r%3D343f6e0e-f5af-490a-8212-6f514bc99fca%26ref_%3Dpd_luc_rh_crh_rh_top_sim_03_01_t_img_lh/,0
p4,8/15/2020,Related to items,1,1441325956,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=4&clickType=Title&url=%2Fdp%2F1441325956%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3D5GB3SAXF3Z2RQT8Q0TRZ%26pd_rd_wg%3DHDaHf%26pd_rd_i%3D1441325956%26pd_rd_w%3D2SxnP%26pd_rd_r%3D343f6e0e-f5af-490a-8212-6f514bc99fca%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_04_01_t_img_lh/,0
p4,8/16/2020,Customers who shopped,1,081298515X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F081298515X%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3D3WX8X44QY5JRAQKG8B27%26pd_rd_wg%3DzYdk7%26pd_rd_i%3D081298515X%26pd_rd_w%3DfyuKp%26pd_rd_r%3Dca926947-b19f-4c1d-8451-0cd4ffd20d3b%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,0
p4,8/16/2020,Sponsored products related,1,1641521236,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_SponsoredProductsRemoteHUCEXPSubstitutes&column=1&row=2&clickType=Title&url=%2Fgp%2Fslredirect%2FpicassoRedirect.html%2Fref%3Dpd_luc_rh_sspa_dk_huc_pt_expsub_0%3Fie%3DUTF8%26adId%3DA0922659OL7N042HYQQE%26qualifier%3D1597552535%26id%3D5769762574988124%26widgetName%3Dsp_huc_mrai%26url%3D%252Fdp%252F1641521236%252Fref%253Dpd_luc_rh_sspa_dk_huc_pt_expsub_0%253Fpsc%253D1/,0
p4,8/16/2020,Frequently bought with,1,1646114809,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F1646114809%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3D3WX8X44QY5JRAQKG8B27%26pd_rd_wg%3DzYdk7%26pd_rd_i%3D1646114809%26pd_rd_w%3D7QBEK%26pd_rd_r%3Dca926947-b19f-4c1d-8451-0cd4ffd20d3b%26ref_%3Dpd_luc_rh_crh_rh_bxgy_03_01_t_img_lh/,0
p4,8/16/2020,Related to items,1,399166637,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=4&clickType=Title&url=%2Fdp%2F0399166637%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3D3WX8X44QY5JRAQKG8B27%26pd_rd_wg%3DzYdk7%26pd_rd_i%3D0399166637%26pd_rd_w%3D5wR7U%26pd_rd_r%3Dca926947-b19f-4c1d-8451-0cd4ffd20d3b%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_04_01_t_img_lh/,1
p4,8/17/2020,Customers who shopped,1,034554806X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F034554806X%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DDC1GFYZQTBFG9A9BW9XC%26pd_rd_wg%3Dhhxb9%26pd_rd_i%3D034554806X%26pd_rd_w%3D4Xpje%26pd_rd_r%3D2a235f92-1d68-4738-99b9-af86785f352b%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,0
p4,8/17/2020,Sponsored products related,1,1618213962,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_SponsoredProductsRemoteHUCEXPSubstitutes&column=1&row=2&clickType=Title&url=%2Fgp%2Fslredirect%2FpicassoRedirect.html%2Fref%3Dpd_luc_rh_sspa_dk_huc_pt_expsub_2%3Fie%3DUTF8%26adId%3DA0922704MYYRZE6PYKEA%26qualifier%3D1597638936%26id%3D7849287403747406%26widgetName%3Dsp_huc_mrai%26url%3D%252Fdp%252F1618213962%252Fref%253Dpd_luc_rh_sspa_dk_huc_pt_expsub_2%253Fpsc%253D1/,0
p4,8/17/2020,Frequently bought with,1,150113163X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F150113163X%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DDC1GFYZQTBFG9A9BW9XC%26pd_rd_wg%3Dhhxb9%26pd_rd_i%3D150113163X%26pd_rd_w%3DncObg%26pd_rd_r%3D2a235f92-1d68-4738-99b9-af86785f352b%26ref_%3Dpd_luc_rh_crh_rh_bxgy_03_01_t_img_lh/,0
p4,8/17/2020,Related to items,1,081298515X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=4&clickType=Title&url=%2Fdp%2F081298515X%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DDC1GFYZQTBFG9A9BW9XC%26pd_rd_wg%3Dhhxb9%26pd_rd_i%3D081298515X%26pd_rd_w%3DlGyYt%26pd_rd_r%3D2a235f92-1d68-4738-99b9-af86785f352b%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_04_01_t_img_lh/,0
p4,8/18/2020,Customers who shopped,1,1641524154,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F1641524154%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3DN3WJ3KKAJZPXV7VVZY0P%26pd_rd_wg%3DP8hR8%26pd_rd_i%3D1641524154%26pd_rd_w%3DtzOQL%26pd_rd_r%3Dadbaf73d-5ffc-4e1f-8076-e2cfb7ca25c8%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,0
p4,8/18/2020,Sponsored products related,1,143381692X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_SponsoredProductsRemoteHUCEXPSubstitutes&column=1&row=2&clickType=Title&url=%2Fgp%2Fslredirect%2FpicassoRedirect.html%2Fref%3Dpd_luc_rh_sspa_dk_huc_pt_expsub_0%3Fie%3DUTF8%26adId%3DA068791189F8WI1L9MLM%26qualifier%3D1597725334%26id%3D8870700935811601%26widgetName%3Dsp_huc_mrai%26url%3D%252Fdp%252F143381692X%252Fref%253Dpd_luc_rh_sspa_dk_huc_pt_expsub_0%253Fpsc%253D1/,0
p4,8/18/2020,Related to items,1,399166637,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=3&clickType=Title&url=%2Fdp%2F0399166637%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DN3WJ3KKAJZPXV7VVZY0P%26pd_rd_wg%3DP8hR8%26pd_rd_i%3D0399166637%26pd_rd_w%3D0U9Lx%26pd_rd_r%3Dadbaf73d-5ffc-4e1f-8076-e2cfb7ca25c8%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_03_01_t_img_lh/,1
p4,8/18/2020,Top picks for,1,1118858654,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=4&clickType=Title&url=%2Fdp%2F1118858654%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DN3WJ3KKAJZPXV7VVZY0P%26pd_rd_wg%3DP8hR8%26pd_rd_i%3D1118858654%26pd_rd_w%3DDGQJV%26pd_rd_r%3Dadbaf73d-5ffc-4e1f-8076-e2cfb7ca25c8%26ref_%3Dpd_luc_rh_rtpb_04_01_t_img_lh/,0
p5,8/12/2020,Customers who shopped,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf-sai-filtering&column=1&row=1&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D0c07d3ef-dd9a-4ce4-8daa-7b9b90db3048%26pf_rd_r%3D3DT1RT1TK1NNGWCAPSDV%26pd_rd_wg%3DulNnV%26pd_rd_i%3D0465057969%26pd_rd_w%3Dcf6oi%26pd_rd_r%3Dd8466f4c-9e63-490a-87a6-796797863cc7%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,-1
p5,8/12/2020,Frequently bought with,1,803657668,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F0803657668%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3D3DT1RT1TK1NNGWCAPSDV%26pd_rd_wg%3DulNnV%26pd_rd_i%3D0803657668%26pd_rd_w%3D25XyJ%26pd_rd_r%3Dd8466f4c-9e63-490a-87a6-796797863cc7%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,0
p5,8/12/2020,Related to items,1,62947494,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=3&clickType=Title&url=%2Fdp%2F0062947494%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3D3DT1RT1TK1NNGWCAPSDV%26pd_rd_wg%3DulNnV%26pd_rd_i%3D0062947494%26pd_rd_w%3DAT02h%26pd_rd_r%3Dd8466f4c-9e63-490a-87a6-796797863cc7%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_03_01_t_img_lh/,0
p5,8/12/2020,Customers also bought,1,195307143,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0195307143%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3D3DT1RT1TK1NNGWCAPSDV%26pd_rd_wg%3DulNnV%26pd_rd_i%3D0195307143%26pd_rd_w%3DlxdeK%26pd_rd_r%3Dd8466f4c-9e63-490a-87a6-796797863cc7%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,0
p5,8/13/2020,Customers who shopped,1,1284093131,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F1284093131%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3D2PPJ8GW665X6ZZ5WW1CS%26pd_rd_wg%3DM155P%26pd_rd_i%3D1284093131%26pd_rd_w%3DYljeY%26pd_rd_r%3Dd749b7b5-a98a-4878-bdcc-f0926dfcd1bc%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,0
p5,8/13/2020,Related to items,1,032335761X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F032335761X%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3D2PPJ8GW665X6ZZ5WW1CS%26pd_rd_wg%3DM155P%26pd_rd_i%3D032335761X%26pd_rd_w%3DQ5GCB%26pd_rd_r%3Dd749b7b5-a98a-4878-bdcc-f0926dfcd1bc%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p5,8/13/2020,Customers also bought,1,803667183,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F0803667183%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3D2PPJ8GW665X6ZZ5WW1CS%26pd_rd_wg%3DM155P%26pd_rd_i%3D0803667183%26pd_rd_w%3DAfZSh%26pd_rd_r%3Dd749b7b5-a98a-4878-bdcc-f0926dfcd1bc%26ref_%3Dpd_luc_rh_crh_rh_top_sim_03_01_t_img_lh/,0
p5,8/13/2020,Customers who bought,1,803638272,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-purchase-sims-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0803638272%3Fpsc%3D1%26pf_rd_p%3D318c9519-5085-40ca-bfcb-99263052b0b8%26pf_rd_r%3D2PPJ8GW665X6ZZ5WW1CS%26pd_rd_wg%3DM155P%26pd_rd_i%3D0803638272%26pd_rd_w%3DOmFFx%26pd_rd_r%3Dd749b7b5-a98a-4878-bdcc-f0926dfcd1bc%26ref_%3Dpd_luc_rh_crh_rh_sim_04_01_t_img_lh/,0
p5,8/14/2020,Customers who shopped,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3D052JQSD0TX339RWHHXJ9%26pd_rd_wg%3D3IM9M%26pd_rd_i%3D0465057969%26pd_rd_w%3DYgbkE%26pd_rd_r%3D40dda2af-5bc8-45a1-b311-3a32714a9752%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,-1
p5,8/14/2020,Frequently bought with,1,316346624,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=2&clickType=Title&url=%2Fdp%2F0316346624%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3D052JQSD0TX339RWHHXJ9%26pd_rd_wg%3D3IM9M%26pd_rd_i%3D0316346624%26pd_rd_w%3Ddfng3%26pd_rd_r%3D40dda2af-5bc8-45a1-b311-3a32714a9752%26ref_%3Dpd_luc_rh_crh_rh_bxgy_02_01_t_img_lh/,0
p5,8/14/2020,Customers also bought,1,188121740X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F188121740X%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3D052JQSD0TX339RWHHXJ9%26pd_rd_wg%3D3IM9M%26pd_rd_i%3D188121740X%26pd_rd_w%3DjkpUl%26pd_rd_r%3D40dda2af-5bc8-45a1-b311-3a32714a9752%26ref_%3Dpd_luc_rh_crh_rh_top_sim_03_01_t_img_lh/,1
p5,8/14/2020,Top picks for,1,300126050,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=4&clickType=Title&url=%2Fdp%2F0300126050%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3D052JQSD0TX339RWHHXJ9%26pd_rd_wg%3D3IM9M%26pd_rd_i%3D0300126050%26pd_rd_w%3DNnHup%26pd_rd_r%3D40dda2af-5bc8-45a1-b311-3a32714a9752%26ref_%3Dpd_luc_rh_rtpb_04_01_t_img_lh/,0
p5,8/15/2020,Customers who shopped,1,032335761X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F032335761X%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DDV9RB7RD64HGRSXESW8F%26pd_rd_wg%3DMnKQn%26pd_rd_i%3D032335761X%26pd_rd_w%3DLed3M%26pd_rd_r%3D6059ae1b-f8a2-4d63-b212-dd6dd09c5168%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,-1
p5,8/15/2020,Related to items,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DDV9RB7RD64HGRSXESW8F%26pd_rd_wg%3DMnKQn%26pd_rd_i%3D0465057969%26pd_rd_w%3DYVQrO%26pd_rd_r%3D6059ae1b-f8a2-4d63-b212-dd6dd09c5168%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p5,8/15/2020,Top picks for,1,019092893X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F019092893X%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DDV9RB7RD64HGRSXESW8F%26pd_rd_wg%3DMnKQn%26pd_rd_i%3D019092893X%26pd_rd_w%3DFJMln%26pd_rd_r%3D6059ae1b-f8a2-4d63-b212-dd6dd09c5168%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,0
p5,8/15/2020,Customers who bought,1,195307143,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-normal-hash-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F0195307143%3Fpsc%3D1%26pf_rd_p%3D8cce2158-9ed7-4657-9f82-d87dc722d64b%26pf_rd_r%3DDV9RB7RD64HGRSXESW8F%26pd_rd_wg%3DMnKQn%26pd_rd_i%3D0195307143%26pd_rd_w%3DJ58mY%26pd_rd_r%3D6059ae1b-f8a2-4d63-b212-dd6dd09c5168%26ref_%3Dpd_luc_rh_crh_rh_hashrec_04_01_t_img_lh/,0
p5,8/16/2020,Customers who shopped,1,865478066,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F0865478066%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DSCWVZ48SFTK5T9H3K5J3%26pd_rd_wg%3DNYoFh%26pd_rd_i%3D0865478066%26pd_rd_w%3DW7Oay%26pd_rd_r%3D548201e5-c9a5-4ccc-835a-7d79fdf90c9b%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p5,8/16/2020,Related to items,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DSCWVZ48SFTK5T9H3K5J3%26pd_rd_wg%3DNYoFh%26pd_rd_i%3D0465057969%26pd_rd_w%3Dg7gMS%26pd_rd_r%3D548201e5-c9a5-4ccc-835a-7d79fdf90c9b%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p5,8/16/2020,Frequently bought with,1,393310728,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=3&clickType=Title&url=%2Fdp%2F0393310728%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DSCWVZ48SFTK5T9H3K5J3%26pd_rd_wg%3DNYoFh%26pd_rd_i%3D0393310728%26pd_rd_w%3DectqW%26pd_rd_r%3D548201e5-c9a5-4ccc-835a-7d79fdf90c9b%26ref_%3Dpd_luc_rh_crh_rh_bxgy_03_01_t_img_lh/,0
p5,8/16/2020,Top picks for,1,316480584,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=4&clickType=Title&url=%2Fdp%2F0316480584%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DSCWVZ48SFTK5T9H3K5J3%26pd_rd_wg%3DNYoFh%26pd_rd_i%3D0316480584%26pd_rd_w%3Dp5P1F%26pd_rd_r%3D548201e5-c9a5-4ccc-835a-7d79fdf90c9b%26ref_%3Dpd_luc_rh_rtpb_04_01_t_img_lh/,0
p5,8/17/2020,Customers who shopped,1,188121740X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F188121740X%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DCTQAN8TPVCPDDTGRYDCF%26pd_rd_wg%3DBBvA6%26pd_rd_i%3D188121740X%26pd_rd_w%3DgQnOy%26pd_rd_r%3Da26fbffa-ab54-426b-af29-22f8b51e4039%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p5,8/17/2020,Related to items,1,465057969,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F0465057969%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DCTQAN8TPVCPDDTGRYDCF%26pd_rd_wg%3DBBvA6%26pd_rd_i%3D0465057969%26pd_rd_w%3DQonRt%26pd_rd_r%3Da26fbffa-ab54-426b-af29-22f8b51e4039%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p5,8/17/2020,Frequently bought with,1,B07YF8S143,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-sameday-sims-scf&column=1&row=3&clickType=Title&url=%2Fdp%2FB07YF8S143%3Fpsc%3D1%26pf_rd_p%3D01c0bdb8-1e82-445d-bb62-283102418aba%26pf_rd_r%3DCTQAN8TPVCPDDTGRYDCF%26pd_rd_wg%3DBBvA6%26pd_rd_i%3DB07YF8S143%26pd_rd_w%3DKoVbY%26pd_rd_r%3Da26fbffa-ab54-426b-af29-22f8b51e4039%26ref_%3Dpd_luc_rh_crh_rh_bxgy_03_01_t_img_lh/,0
p5,8/17/2020,Top picks for,1,529123851,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=4&clickType=Title&url=%2Fdp%2F0529123851%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DCTQAN8TPVCPDDTGRYDCF%26pd_rd_wg%3DBBvA6%26pd_rd_i%3D0529123851%26pd_rd_w%3DCtKmX%26pd_rd_r%3Da26fbffa-ab54-426b-af29-22f8b51e4039%26ref_%3Dpd_luc_rh_rtpb_04_01_t_img_lh/,0
p5,8/18/2020,Customers who shopped,1,1620872129,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-semantic-session-sims-scf&column=1&row=1&clickType=Title&url=%2Fdp%2F1620872129%3Fpsc%3D1%26pf_rd_p%3D995e9308-9761-4a71-9419-82fd033b88fd%26pf_rd_r%3DVQZ0ZPY727518XA14BP3%26pd_rd_wg%3DG6akK%26pd_rd_i%3D1620872129%26pd_rd_w%3DP5DSW%26pd_rd_r%3D5e8053a6-7160-452b-818b-8e59a0bc4ba5%26ref_%3Dpd_luc_rh_crh_rh_sbs_sem_01_01_t_img_lh/,1
p5,8/18/2020,Related to items,1,032335761X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_cue-MissionPicks-ao-blir0&column=1&row=2&clickType=Title&url=%2Fdp%2F032335761X%3Fpsc%3D1%26pf_rd_p%3D6ee60839-fe55-4da7-916f-6c976c852767%26pf_rd_r%3DVQZ0ZPY727518XA14BP3%26pd_rd_wg%3DG6akK%26pd_rd_i%3D032335761X%26pd_rd_w%3DesBzE%26pd_rd_r%3D5e8053a6-7160-452b-818b-8e59a0bc4ba5%26ref_%3Dpd_luc_rh_ci_mcx_mr_huc_d_02_01_t_img_lh/,-1
p5,8/18/2020,Top picks for,1,1510752374,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_StreamV2Gccp&column=1&row=3&clickType=Title&url=%2Fdp%2F1510752374%3Fpsc%3D1%26pf_rd_p%3Dde8506a5-56d5-4c6c-86fc-6a6d5de7bc06%26pf_rd_r%3DVQZ0ZPY727518XA14BP3%26pd_rd_wg%3DG6akK%26pd_rd_i%3D1510752374%26pd_rd_w%3Dtzken%26pd_rd_r%3D5e8053a6-7160-452b-818b-8e59a0bc4ba5%26ref_%3Dpd_luc_rh_rtpb_03_01_t_img_lh/,1
p5,8/18/2020,Customers also bought,1,069117900X,http://www.amazon.com/gp/upsell-widgets/click-logger.html?widgetName=desktop-huc-carousels_huc-top-rated-scf&column=1&row=4&clickType=Title&url=%2Fdp%2F069117900X%3Fpsc%3D1%26pf_rd_p%3Dd3280cde-8cd8-41ef-9268-fe1191f10563%26pf_rd_r%3DVQZ0ZPY727518XA14BP3%26pd_rd_wg%3DG6akK%26pd_rd_i%3D069117900X%26pd_rd_w%3DxgEvw%26pd_rd_r%3D5e8053a6-7160-452b-818b-8e59a0bc4ba5%26ref_%3Dpd_luc_rh_crh_rh_top_sim_04_01_t_img_lh/,-1
