folder,date,rank,url_code,type_reco,url,annotation
p2,8/18/2020,2,1623170796,frequently bought together,http://www.amazon.com/Modern-Herbal-Dispensatory-Medicine-Making-Guide/dp/1623170796/ref=pd_bxgy_img_3/146-2288599-1697133?_encoding=UTF8&pd_rd_i=1623170796&pd_rd_r=0d58070f-937f-441e-a009-557ece734261&pd_rd_w=7Ng1l&pd_rd_wg=WDAou&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=VVGHAHRSSNGN2WF91MD6&psc=1&refRID=VVGHAHRSSNGN2WF91MD6,0
p2,8/18/2020,1,1612121608,viewed this item also viewed,http://www.amazon.com/Herbal-Antivirals-Remedies-Resistant-Infections/dp/1612121608/ref=pd_sbs_14_1/146-2288599-1697133?_encoding=UTF8&pd_rd_i=1612121608&pd_rd_r=0d58070f-937f-441e-a009-557ece734261&pd_rd_w=2Gtc5&pd_rd_wg=WDAou&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=VVGHAHRSSNGN2WF91MD6&psc=1&refRID=VVGHAHRSSNGN2WF91MD6,1
p2,8/18/2020,1,1520779003,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0818601R7I8DGMSND4S&qualifier=1597725213&id=2329546318399542&widgetName=sp_detail&url=%2Fdp%2F1520779003%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p26,8/12/2020,1,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_2/143-9231640-2669467?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=14cbf835-c248-4034-bc53-55ecc28a88fa&pd_rd_w=RY9ym&pd_rd_wg=GrAh8&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=BZHAWPAR74M59Z6QYKWM&psc=1&refRID=BZHAWPAR74M59Z6QYKWM,1
p26,8/12/2020,2,1620872129,frequently bought together,http://www.amazon.com/Vaccine-Epidemic-Corporate-Coercive-Government/dp/1620872129/ref=pd_bxgy_img_3/143-9231640-2669467?_encoding=UTF8&pd_rd_i=1620872129&pd_rd_r=14cbf835-c248-4034-bc53-55ecc28a88fa&pd_rd_w=RY9ym&pd_rd_wg=GrAh8&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=BZHAWPAR74M59Z6QYKWM&psc=1&refRID=BZHAWPAR74M59Z6QYKWM,1
p26,8/12/2020,1,188121740X,viewed this item also viewed,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_sbs_14_1/143-9231640-2669467?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=14cbf835-c248-4034-bc53-55ecc28a88fa&pd_rd_w=A2wQL&pd_rd_wg=GrAh8&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=BZHAWPAR74M59Z6QYKWM&psc=1&refRID=BZHAWPAR74M59Z6QYKWM,1
p26,8/12/2020,1,B088SSMNKC,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A02947472KA2Y3A4VUZ49&qualifier=1597206827&id=8989442006607765&widgetName=sp_detail&url=%2Fdp%2FB088SSMNKC%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p26,8/13/2020,1,1101884231,frequently bought together,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_bxgy_img_2/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=f42784b6-90e5-412d-946f-01303a3b2589&pd_rd_w=8wz6S&pd_rd_wg=hC7rA&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=QNK97KC1TM7DKCW64HN3&psc=1&refRID=QNK97KC1TM7DKCW64HN3,1
p26,8/13/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/147-1881352-5008711?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=f42784b6-90e5-412d-946f-01303a3b2589&pd_rd_w=8wz6S&pd_rd_wg=hC7rA&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=QNK97KC1TM7DKCW64HN3&psc=1&refRID=QNK97KC1TM7DKCW64HN3,1
p26,8/13/2020,1,761181504,viewed this item also viewed,http://www.amazon.com/What-Expect-First-Heidi-Murkoff/dp/0761181504/ref=rtpb_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=0761181504&pd_rd_r=f42784b6-90e5-412d-946f-01303a3b2589&pd_rd_w=Rx3RD&pd_rd_wg=hC7rA&pf_rd_p=f7202093-0954-4711-b94f-ba83dd9c882e&pf_rd_r=QNK97KC1TM7DKCW64HN3&psc=1&refRID=QNK97KC1TM7DKCW64HN3,0
p26,8/13/2020,1,1101884231,bought this item also bought,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_sim_14_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=f42784b6-90e5-412d-946f-01303a3b2589&pd_rd_w=pBL1e&pd_rd_wg=hC7rA&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=QNK97KC1TM7DKCW64HN3&psc=1&refRID=QNK97KC1TM7DKCW64HN3,1
p26,8/13/2020,1,194451547X,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0792267Y9MM1PV6G872&qualifier=1597293227&id=6057833396940914&widgetName=sp_detail&url=%2Fdp%2F194451547X%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p26,8/14/2020,1,316180521,frequently bought together,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_bxgy_img_2/147-1881352-5008711?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=27f0c89c-8dc3-4a2a-ba7a-be327e66aae4&pd_rd_w=zWYlQ&pd_rd_wg=eZkgA&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=AMRTHM3JRXPPHCSHT00T&psc=1&refRID=AMRTHM3JRXPPHCSHT00T,1
p26,8/14/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/147-1881352-5008711?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=27f0c89c-8dc3-4a2a-ba7a-be327e66aae4&pd_rd_w=zWYlQ&pd_rd_wg=eZkgA&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=AMRTHM3JRXPPHCSHT00T&psc=1&refRID=AMRTHM3JRXPPHCSHT00T,1
p26,8/14/2020,1,1641520779,viewed this item also viewed,http://www.amazon.com/Baby-Sign-Language-Made-Easy/dp/1641520779/ref=rtpb_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1641520779&pd_rd_r=27f0c89c-8dc3-4a2a-ba7a-be327e66aae4&pd_rd_w=B8hMp&pd_rd_wg=eZkgA&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=AMRTHM3JRXPPHCSHT00T&psc=1&refRID=AMRTHM3JRXPPHCSHT00T,0
p26,8/14/2020,1,316180521,bought this item also bought,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_sim_14_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=27f0c89c-8dc3-4a2a-ba7a-be327e66aae4&pd_rd_w=r5Awy&pd_rd_wg=eZkgA&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=AMRTHM3JRXPPHCSHT00T&psc=1&refRID=AMRTHM3JRXPPHCSHT00T,1
p26,8/14/2020,1,1683643550,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0189285U2R7S0JAUF25&qualifier=1597379628&id=4898800888553369&widgetName=sp_detail&url=%2Fdp%2F1683643550%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p26,8/15/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=ebc280a6-d9ef-4142-ac13-6f4833f28e6a&pd_rd_w=IBjqa&pd_rd_wg=Ain00&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=H5FEEQ7F3G4DJ6QMT50V&psc=1&refRID=H5FEEQ7F3G4DJ6QMT50V,1
p26,8/15/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/147-1881352-5008711?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=ebc280a6-d9ef-4142-ac13-6f4833f28e6a&pd_rd_w=IBjqa&pd_rd_wg=Ain00&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=H5FEEQ7F3G4DJ6QMT50V&psc=1&refRID=H5FEEQ7F3G4DJ6QMT50V,1
p26,8/15/2020,1,1510752242,viewed this item also viewed,http://www.amazon.com/Plague-Corruption-Restoring-Promise-Science/dp/1510752242/ref=rtpb_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1510752242&pd_rd_r=ebc280a6-d9ef-4142-ac13-6f4833f28e6a&pd_rd_w=OryFp&pd_rd_wg=Ain00&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=H5FEEQ7F3G4DJ6QMT50V&psc=1&refRID=H5FEEQ7F3G4DJ6QMT50V,1
p26,8/15/2020,1,B08DBZD7Y4,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A104452012RCSXOLLCD9Q&qualifier=1597466027&id=7664238724505234&widgetName=sp_detail&url=%2Fdp%2FB08DBZD7Y4%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p26,8/16/2020,1,999516523,frequently bought together,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/ref=pd_bxgy_img_2/147-1881352-5008711?_encoding=UTF8&pd_rd_i=0999516523&pd_rd_r=79cb3e10-9c7f-4007-9302-3bad6504736c&pd_rd_w=wUJrQ&pd_rd_wg=SaB5w&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=K7GB00BTMS24SD833V05&psc=1&refRID=K7GB00BTMS24SD833V05,1
p26,8/16/2020,2,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_3/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=79cb3e10-9c7f-4007-9302-3bad6504736c&pd_rd_w=wUJrQ&pd_rd_wg=SaB5w&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=K7GB00BTMS24SD833V05&psc=1&refRID=K7GB00BTMS24SD833V05,1
p26,8/16/2020,1,1603588248,viewed this item also viewed,http://www.amazon.com/How-Autism-Epidemic-J-B-Handley/dp/1603588248/ref=rtpb_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1603588248&pd_rd_r=79cb3e10-9c7f-4007-9302-3bad6504736c&pd_rd_w=ZfkwX&pd_rd_wg=SaB5w&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=K7GB00BTMS24SD833V05&psc=1&refRID=K7GB00BTMS24SD833V05,1
p26,8/16/2020,1,1938895223,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A00456933DH2YNFUSA2Y0&qualifier=1597552428&id=7240035346396563&widgetName=sp_detail&url=%2Fdp%2F1938895223%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p26,8/17/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=cb3f70e4-98fc-4691-ad18-46141b6258c5&pd_rd_w=tG7P8&pd_rd_wg=D32dE&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=G756NK6AKC0T644GH32B&psc=1&refRID=G756NK6AKC0T644GH32B,1
p26,8/17/2020,2,1620872129,frequently bought together,http://www.amazon.com/Vaccine-Epidemic-Corporate-Coercive-Government/dp/1620872129/ref=pd_bxgy_img_3/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1620872129&pd_rd_r=cb3f70e4-98fc-4691-ad18-46141b6258c5&pd_rd_w=tG7P8&pd_rd_wg=D32dE&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=G756NK6AKC0T644GH32B&psc=1&refRID=G756NK6AKC0T644GH32B,1
p26,8/17/2020,1,1510752242,viewed this item also viewed,http://www.amazon.com/Plague-Corruption-Restoring-Promise-Science/dp/1510752242/ref=rtpb_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1510752242&pd_rd_r=cb3f70e4-98fc-4691-ad18-46141b6258c5&pd_rd_w=C0fI8&pd_rd_wg=D32dE&pf_rd_p=4bb1b919-4965-4800-908a-a3498aab016b&pf_rd_r=G756NK6AKC0T644GH32B&psc=1&refRID=G756NK6AKC0T644GH32B,1
p26,8/17/2020,1,1070175900,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A00629051DMQQ3A4348AJ&qualifier=1597638828&id=3400712246891375&widgetName=sp_detail&url=%2Fdp%2F1070175900%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p26,8/18/2020,1,1612121608,frequently bought together,http://www.amazon.com/Herbal-Antivirals-Remedies-Resistant-Infections/dp/1612121608/ref=pd_bxgy_img_2/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1612121608&pd_rd_r=5b404593-46c4-4277-b21d-231216e1a0ee&pd_rd_w=ANco1&pd_rd_wg=X54GH&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=3T6Q9NW0WMZ610BWWAR0&psc=1&refRID=3T6Q9NW0WMZ610BWWAR0,1
p26,8/18/2020,2,1623170796,frequently bought together,http://www.amazon.com/Modern-Herbal-Dispensatory-Medicine-Making-Guide/dp/1623170796/ref=pd_bxgy_img_3/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1623170796&pd_rd_r=5b404593-46c4-4277-b21d-231216e1a0ee&pd_rd_w=ANco1&pd_rd_wg=X54GH&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=3T6Q9NW0WMZ610BWWAR0&psc=1&refRID=3T6Q9NW0WMZ610BWWAR0,0
p26,8/18/2020,1,1612121608,viewed this item also viewed,http://www.amazon.com/Herbal-Antivirals-Remedies-Resistant-Infections/dp/1612121608/ref=pd_sbs_14_1/147-1881352-5008711?_encoding=UTF8&pd_rd_i=1612121608&pd_rd_r=5b404593-46c4-4277-b21d-231216e1a0ee&pd_rd_w=VT8zr&pd_rd_wg=X54GH&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=3T6Q9NW0WMZ610BWWAR0&psc=1&refRID=3T6Q9NW0WMZ610BWWAR0,1
p26,8/18/2020,1,1544295782,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0172335JVEH9UC1W70R&qualifier=1597725228&id=4636476645170468&widgetName=sp_detail&url=%2Fdp%2F1544295782%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p1,8/12/2020,1,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_2/137-0772299-5589940?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=2db8c7e1-325f-4b05-828c-bc19b6c3ecdd&pd_rd_w=ej49j&pd_rd_wg=A6mAE&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=HF679HSXGWD7ECP0WQNV&psc=1&refRID=HF679HSXGWD7ECP0WQNV,1
p1,8/12/2020,2,1620872129,frequently bought together,http://www.amazon.com/Vaccine-Epidemic-Corporate-Coercive-Government/dp/1620872129/ref=pd_bxgy_img_3/137-0772299-5589940?_encoding=UTF8&pd_rd_i=1620872129&pd_rd_r=2db8c7e1-325f-4b05-828c-bc19b6c3ecdd&pd_rd_w=ej49j&pd_rd_wg=A6mAE&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=HF679HSXGWD7ECP0WQNV&psc=1&refRID=HF679HSXGWD7ECP0WQNV,1
p1,8/12/2020,1,188121740X,viewed this item also viewed,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_sbs_14_1/137-0772299-5589940?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=2db8c7e1-325f-4b05-828c-bc19b6c3ecdd&pd_rd_w=31Ahj&pd_rd_wg=A6mAE&pf_rd_p=b65ee94e-1282-43fc-a8b1-8bf931f6dfab&pf_rd_r=HF679HSXGWD7ECP0WQNV&psc=1&refRID=HF679HSXGWD7ECP0WQNV,1
p1,8/12/2020,1,188121740X,buy after viewing,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_vtp_14_1/137-0772299-5589940?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=2db8c7e1-325f-4b05-828c-bc19b6c3ecdd&pd_rd_w=SLMCa&pd_rd_wg=A6mAE&pf_rd_p=2f0ac0b2-44b6-4a63-a1f1-ced82560ff89&pf_rd_r=HF679HSXGWD7ECP0WQNV&psc=1&refRID=HF679HSXGWD7ECP0WQNV,1
p1,8/12/2020,1,B088SSMNKC,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A02947472KA2Y3A4VUZ49&qualifier=1597206813&id=6046157758323904&widgetName=sp_detail&url=%2Fdp%2FB088SSMNKC%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,1
p1,8/13/2020,1,1101884231,frequently bought together,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_bxgy_img_2/137-0772299-5589940?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=c4c17e89-fea0-48ba-bf88-02171f6ffc7c&pd_rd_w=Hq3u7&pd_rd_wg=yOTDf&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=5T7JKHVK0SSKQSQF5Z2P&psc=1&refRID=5T7JKHVK0SSKQSQF5Z2P,1
p1,8/13/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/137-0772299-5589940?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=c4c17e89-fea0-48ba-bf88-02171f6ffc7c&pd_rd_w=Hq3u7&pd_rd_wg=yOTDf&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=5T7JKHVK0SSKQSQF5Z2P&psc=1&refRID=5T7JKHVK0SSKQSQF5Z2P,1
p1,8/13/2020,1,761181504,viewed this item also viewed,http://www.amazon.com/What-Expect-First-Heidi-Murkoff/dp/0761181504/ref=rtpb_1/137-0772299-5589940?_encoding=UTF8&pd_rd_i=0761181504&pd_rd_r=c4c17e89-fea0-48ba-bf88-02171f6ffc7c&pd_rd_w=8p0PS&pd_rd_wg=yOTDf&pf_rd_p=f7202093-0954-4711-b94f-ba83dd9c882e&pf_rd_r=5T7JKHVK0SSKQSQF5Z2P&psc=1&refRID=5T7JKHVK0SSKQSQF5Z2P,0
p1,8/13/2020,1,1101884231,bought this item also bought,http://www.amazon.com/Vaccine-Friendly-Plan-Effective-Health-Pregnancy/dp/1101884231/ref=pd_sim_14_1/137-0772299-5589940?_encoding=UTF8&pd_rd_i=1101884231&pd_rd_r=c4c17e89-fea0-48ba-bf88-02171f6ffc7c&pd_rd_w=MqFs4&pd_rd_wg=yOTDf&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=5T7JKHVK0SSKQSQF5Z2P&psc=1&refRID=5T7JKHVK0SSKQSQF5Z2P,1
p1,8/13/2020,1,194451547X,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0792267Y9MM1PV6G872&qualifier=1597293213&id=3270421371565080&widgetName=sp_detail&url=%2Fdp%2F194451547X%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p1,8/14/2020,1,316180521,frequently bought together,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_bxgy_img_2/137-6995237-8633724?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=0b35cc5b-c71b-4b05-a9fd-021129be3b56&pd_rd_w=uhnTh&pd_rd_wg=lq8ij&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=QWF7DDTZCTEZ8BWY6P6S&psc=1&refRID=QWF7DDTZCTEZ8BWY6P6S,1
p1,8/14/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/137-6995237-8633724?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=0b35cc5b-c71b-4b05-a9fd-021129be3b56&pd_rd_w=uhnTh&pd_rd_wg=lq8ij&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=QWF7DDTZCTEZ8BWY6P6S&psc=1&refRID=QWF7DDTZCTEZ8BWY6P6S,1
p1,8/14/2020,1,316180521,bought this item also bought,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_sim_14_1/137-6995237-8633724?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=0b35cc5b-c71b-4b05-a9fd-021129be3b56&pd_rd_w=Lj4e5&pd_rd_wg=lq8ij&pf_rd_p=672258bc-00f4-47f4-af1f-47dd66456e39&pf_rd_r=QWF7DDTZCTEZ8BWY6P6S&psc=1&refRID=QWF7DDTZCTEZ8BWY6P6S,1
p1,8/14/2020,1,316180521,buy after viewing,http://www.amazon.com/Vaccine-Book-Decision-Parenting-Library/dp/0316180521/ref=pd_vtp_14_1/137-6995237-8633724?_encoding=UTF8&pd_rd_i=0316180521&pd_rd_r=0b35cc5b-c71b-4b05-a9fd-021129be3b56&pd_rd_w=bE7B8&pd_rd_wg=lq8ij&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=QWF7DDTZCTEZ8BWY6P6S&psc=1&refRID=QWF7DDTZCTEZ8BWY6P6S,1
p1,8/14/2020,1,1683643550,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A0189285U2R7S0JAUF25&qualifier=1597379613&id=6398951337386777&widgetName=sp_detail&url=%2Fdp%2F1683643550%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p1,8/15/2020,1,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_2/137-6995237-8633724?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=22d9eff6-761f-4975-8888-efaf85169c3e&pd_rd_w=JnQY5&pd_rd_wg=OqaSV&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=N26J1HZ9MA7SKX79QBQP&psc=1&refRID=N26J1HZ9MA7SKX79QBQP,1
p1,8/15/2020,2,188121740X,frequently bought together,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/ref=pd_bxgy_img_3/137-6995237-8633724?_encoding=UTF8&pd_rd_i=188121740X&pd_rd_r=22d9eff6-761f-4975-8888-efaf85169c3e&pd_rd_w=JnQY5&pd_rd_wg=OqaSV&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=N26J1HZ9MA7SKX79QBQP&psc=1&refRID=N26J1HZ9MA7SKX79QBQP,1
p1,8/15/2020,1,1480216895,buy after viewing,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_vtp_14_1/137-6995237-8633724?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=22d9eff6-761f-4975-8888-efaf85169c3e&pd_rd_w=2qhwG&pd_rd_wg=OqaSV&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=N26J1HZ9MA7SKX79QBQP&psc=1&refRID=N26J1HZ9MA7SKX79QBQP,1
p1,8/15/2020,1,B08DBZD7Y4,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A104452012RCSXOLLCD9Q&qualifier=1597466012&id=5126126214723633&widgetName=sp_detail&url=%2Fdp%2FB08DBZD7Y4%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
p1,8/16/2020,1,999516523,frequently bought together,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/ref=pd_bxgy_img_2/137-6995237-8633724?_encoding=UTF8&pd_rd_i=0999516523&pd_rd_r=57f1a915-5063-45e3-bff0-3f125e1cb4cd&pd_rd_w=2kkJL&pd_rd_wg=0wtM6&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=8Z70C1TQZMEYXFH57QV8&psc=1&refRID=8Z70C1TQZMEYXFH57QV8,1
p1,8/16/2020,2,1480216895,frequently bought together,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_bxgy_img_3/137-6995237-8633724?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=57f1a915-5063-45e3-bff0-3f125e1cb4cd&pd_rd_w=2kkJL&pd_rd_wg=0wtM6&pf_rd_p=ce6c479b-ef53-49a6-845b-bbbf35c28dd3&pf_rd_r=8Z70C1TQZMEYXFH57QV8&psc=1&refRID=8Z70C1TQZMEYXFH57QV8,1
p1,8/16/2020,1,1480216895,buy after viewing,http://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/ref=pd_vtp_14_1/137-6995237-8633724?_encoding=UTF8&pd_rd_i=1480216895&pd_rd_r=57f1a915-5063-45e3-bff0-3f125e1cb4cd&pd_rd_w=yTKd0&pd_rd_wg=0wtM6&pf_rd_p=9f0d957d-c466-420a-817f-4adcb2657c85&pf_rd_r=8Z70C1TQZMEYXFH57QV8&psc=1&refRID=8Z70C1TQZMEYXFH57QV8,1
p1,8/16/2020,1,1938895223,sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=sspa_dk_detail_0?ie=UTF8&adId=A00456933DH2YNFUSA2Y0&qualifier=1597552413&id=4672373792851815&widgetName=sp_detail&url=%2Fdp%2F1938895223%2Fref%3Dsspa_dk_detail_0%3Fpsc%3D1,0
